"id","text","irony","sarcasm","topic"
"815227838924259328","Tanta nostra stampa ha ignorato che gran parte dei #ribelli #siriani non erano civili inermi, ma #terroristi https://t.co/IkDaRz6KXL","0","0","HSC"
"135476057045344256","Tanta fiducia nel governo Monti...","0","0","TW-SENTIPOLC"
"476678382835757056","Tangenti Mose, Galan si difende: “Ero convinto fossero per l’Expo”. [CONTINUA su http://t.co/oDPUtxkMK3]","1","1","TW-SPINO"
"829672632408821760","Taglieggiavano i rom alla stazione di Milano: 7 anni a due agenti https://t.co/eBQngaO6V9","0","0","HSC"
"142610865701658625","Tagliare #pensioni, #sanità e #servizi e aumentare l' #iva serve a rilanciare il #paese? difficile da sostenere professor #Monti","0","0","TW-SENTIPOLC"
"515390112797323265","Tagli al personale ata e blocco scatti di anzianità, eliminazione terza fascia: la buona scuola...dei tagli!! #MIDAperRUOLO","1","1","TW-BS"
"143408537404583936","TAGLI AI POLITICI? MA DOVE? GOVERNO MONTI, SPARATI!","1","1","TW-SENTIPOLC"
"799249839997546496","tagadà tutti i rom voteranno uniti x il si e hanno confermato di  avere votato tutti uniti a Milano per sala, capito perché l'immigrazione","1","0","HSC"
"507211726635663361","Super SPOT: “150mila precari saranno assunti“ (cit.) #scuola #labuonascuola","1","0","TW-BS"
"134529155512541184","Super Mario Monti, Draghi e Balottelli per salvare l'Italia ci vogliono i Super Poteri.","0","0","TW-SENTIPOLC"
"507555877596172288","sulla riforma di @matteorenzi il dubbio sorge spontaneo: sarà #labuonascuola o #labuonasola? http://t.co/wBY8vRJ4ZC","1","0","TW-BS"
"527460686428127232","Sulla riforma del lavoro Vendola cita l’Eneide. Tutta. [CONTINUA su http://t.co/oDPUtx2DvV]","1","1","TW-SPINO"
"695617614484238336","Sulla morte di Giulio Regeni l'Italia chiede all'Egitto indagini congiunte. Metti che alla fine i depistaggi non coincidano. [@_edelman]","1","0","TW-SPINO"
"529338009871986690","Sulla carta #labuonascuola sembra un bel progetto. Quando il governo lavora bene va riconosciuto.","0","0","TW-BS"
"841174623341432832","Sull'immigrazione il governo ricorre alla magia https://t.co/pNXOyNGWms","1","1","HSC"
"626447005049618432","Sull'arresto di Azzollini il Pd ha votato secondo coscienza. Quindi a caso. [@FraClaps]","1","1","TW-SPINO"
"563073097973379073","Sul nome di Mattarella sono confluite tutte le personalità del Pd. Comprese le due di Civati.  [CONTINUA su http://t.co/oDPUtx2DvV]","1","1","TW-SPINO"
"609656836145422336","Sul campo di Croazia-Italia compare una svastica. Sarà stagione, se ne vedono fiorire molte. [@a_mazed7]","1","0","TW-SPINO"
"155345285017632768","Su Rete 4 c'è La Stangata. Quella vera, non quella di Mario Monti.","1","0","TW-SENTIPOLC"
"136537548993478656","Su rai1 la partita dell'Italia non è criptata per gli utenti SKY: il primo vero effetto del governo monti?","1","0","TW-SENTIPOLC"
"507120481854836737","su http://t.co/OL1Qt67IGG è possibile scaricare il testo integrale della #riformascuola #labuonascuola","0","0","TW-BS"
"391929953890996224","su facebook scrivono le stesse cose di twitter...SI MA QUELLE DI 5 MESI FA...caro facebook aggiornati..","1","1","TW-SENTIPOLC"
"507161234320683010","Su #labuonascuola c'è chi torna ancora alla carica con i bambini ""costretti a cantare per #Renzi"". Avete proprio un mucchio di argomenti eh?","1","0","TW-BS"
"507548527703363585","Su @ilmessaggeroit di M.Ajello:Lucida ricostruzione della storia delle riforme (?) #labuonascuola #RiformaScuola http://t.co/ql84SyJgjU","0","0","TW-BS"
"507098823924006912","Studieremo più #lingue e #SHISH sarà solo un ricordo (dei più belli). #labuonascuola http://t.co/ZNAtdciaus #scuola #riformascuola","1","1","TW-BS"
"530734276061700098","Studenti in piazza. In 200 chiamano il ministro: «Altro che buona scuola, caro scuola» http://t.co/gWrM6LxHeb","1","0","TW-BS"
"520522023521374208","Studenti in piazza, cortei e proteste per la ""buona scuola"" in tutto il Veneto... #casa #immobiliare #edilizia http://t.co/cCt8DJfock","0","0","TW-BS"
"520533336297467905","Studenti in corteo,""noi la buona scuola"": Fumogeni e slogan sotto al Ministero dell'Istruzione http://t.co/1n1K8cQrhQ","0","0","TW-BS"
"808596264640253953","Studentessa cinese uccisa a Roma: indagini nel campo rom https://t.co/gncAN9k0cn","0","0","HSC"
"810184440982872064","Studentessa cinese morta a Roma: catturato un rom, denunciati altri due - https://t.co/TEYJUkg7oX https://t.co/G1hxYwXEJI","0","0","HSC"
"810119100294897664","Studentessa cinese morta a Roma, fermato un ventenne: è un nomade del campo di via Salviati https://t.co/OFBypQrWY5 via @GonnelliLuca","0","0","HSC"
"812304446403313665","Studentessa cinese morta a Roma, fermato un terzo rom https://t.co/HqbwfDll12 https://t.co/b57PG9zExB","0","0","HSC"
"836599905158324225","Studentessa cinese morta a #Roma condannati i due nomadi https://t.co/BNa1EFL86G ""condannati"" a rimanere liberi grazie alle depenalizzazioni","1","1","HSC"
"856596187067150336","Striscia la Notizia e la verità sui migranti. Tutto questo è assurdo e inspiegabile! IL VIDEO https://t.co/y26dXaXclA","0","0","HSC"
"815170234202148865","Stretta sul terrorismo: maggiori controlli e allontanamento degli irregolari  https://t.co/GMWGKSAL6k via @il_centro","0","0","HSC"
"828602427276394498","Strano !!!!!Non fanno tutto per amore degli immigrati? ???che schifo! https://t.co/w4hTx0rau2","1","1","HSC"
"554198553447636994","Strana l'italia la sinistra solidarizza con i mussulmani ma poi gli antisemiti sono quelli di destra. Piu' propaganda di cosi si muore","1","1","HSC"
"134892051539038208","Storace contrario al governo Monti. @agorarai Questo mi rafforza a sperarci,in un governo Monti!","0","0","TW-SENTIPOLC"
"509754382901346305","Sto pensando alla buona scuola. Quali sono i benefici sociali reali, se dopo vanno all'estero per trovare lavoro?... http://t.co/AB5Y8nMDer","0","0","TW-BS"
"511849287798767616","Sto partecipando alla consultazione pubblica sulla scuola #labuonascuola perché voglio dire la mia vi invito a partecipare!","0","0","TW-BS"
"507164382741401601","Sto leggendo da un'ora e sono a 33/136 pagine di #labuonascuola. Potrò contare sul fattore #buonavolontà al momento della valutazione?","1","0","TW-BS"
"567301813083574272","Sto guardando i migranti sbarcati in Italia nessuno di loro mi sembra ne siriano ne libico e noi li andiamo a prendere x quale causa ?","1","1","HSC"
"142673096984375296","sto governo Monti ha già odore di fuffa.","0","0","TW-SENTIPOLC"
"801010470845026304","Stazione e centro ancora sotto controllo: 13 nomadi fermate, 7 erano minorenni https://t.co/54G38AqBx6","0","0","HSC"
"665545656346505217","Stavo per farmi un bidet, poi mi hanno fermato ricordandomi che siamo di nuovo tutti francesi. [@Cinimaniaco]","1","0","TW-SPINO"
"578995740070060032","State abusando troppo della parola \""personalità\"", non ne avete! È inutile che continuare a parlarne e ad ostentare anche le lingue straniere","1","1","HSC"
"530832994857390080","Stasera a #Rivoli si parla de #labuonascuola che per prima cosa deve essere anche sicura. #openrivoli @umbertodott @AnnaAscani @RivoliPD","0","0","TW-BS"
"157854596486807553","Standardenpù ha declassato la Francia, dopo l'Italia ora mandano in crisi la Francia. Mario Monti pronto a guidare anche quel governo.","1","0","TW-SENTIPOLC"
"141539403532218368","Stampa e potere, non è un bel sapere. Molto Sole e Corriere, niente Repubblica nel governo #Monti. http://t.co/qCy30Xee via @claudiocerasa","1","0","TW-SENTIPOLC"
"838770162484527104","stamattina ho conosciuto una! ragazza di etnia rom,studia ingegneria a Roma! che non lo sappia Salvini....","1","0","HSC"
"460810225151664128","Stamattina andando al lavoro nel traffico ho già usato i due santi nuovi. [@MestMuttee]","1","0","TW-SPINO"
"136853226388586496","sta nascendo li nuovo governo monti, speriamo bene le premesse ci sono finalmente personi competenti","0","0","TW-SENTIPOLC"
"507091492721393666","sta a vedere che 150mila precari della scuola vengono assunti qualche sindacato grida ""ehh si ma gli atri 200mila???"" #labuonascuola","1","0","TW-BS"
"135703391727923200","Spunti vari e disordinati sulle conseguenze del governo Monti abr: http://t.co/Mlr62uSQ","0","0","TW-SENTIPOLC"
"522777253894422528","Spiegate come funziona la scuola a questi incompetenti #labuonascuola ah ah ah ah","1","1","TW-BS"
"507142721984004096","Spiegare a #renzi che le frasi prevedono soggetto, verbo e predicato. Il #messaggio sulla scuola è una canzone di Jovanotti #labuonascuola","1","1","TW-BS"
"190120785229258752","Spiace per #Grillo che cercava visibilità e voleva essere legittimato \""opposizione\"" dalla magistratura ma il complotto è tutto per #vendola","0","0","TW-SENTIPOLC"
"193096183353327616","Spesso #Grillo esagera, questo è verissimo. Ciò non toglie, però, che il #M5S al momento sia l'unica, vera alternativa alla Banda Bassotti.","0","0","TW-SENTIPOLC"
"194062070440935424","Spero che tutti gli attacchi isterici dei partiti contro #Grillo si rivoltino contro di loro! Ci hanno ridotto in questo stato e hanno ...","0","0","TW-SENTIPOLC"
"135838283908382720","Spero che Mario #Monti faccia gli interessi dell'Italia e degli italiani invece che quelli della BCE spa; brutti presentimenti #doposilvio","0","0","TW-SENTIPOLC"
"136370998890078208","Speriamo che non ci Monti tutti... Almeno Berlusca era etero... #governo #monti #berlusconi #oramonti #ilpiùgrandespettacolodopoilweekend","1","0","TW-SENTIPOLC"
"136817727678590977","Speriamo che il governo Monti duri poco perchè Gnudi non ci arriva al 2013. #ministri","1","0","TW-SENTIPOLC"
"143610334740094976","Sperare che il governo #Monti faccia la legge sul Conflitto di interessi è fantascienza? Già non se ne parla più...","1","0","TW-SENTIPOLC"
"783584037877284868","SpecialiTG dopo attacchi terroristici:  Sigla  A)ISLAM è religione di Pace  B)Attentatori eran depressi,omofobi,vittime bullismo o folli  Sigla","1","0","HSC"
"840948142677884928","SOTTO SEQUESTRO I LORO BENI""Tanto si va a rubare tutti i giorni"": quei rom diventati milionari con i furti https://t.co/pXCfyiqQiv","0","0","HSC"
"567861413873590272","Sorry @streatpalermo ma per stranieri cosa intendi esattamente? Vanno bene tipo anche i veneti e brianzoli? O i toscani? .. Catanesi?? ����","1","0","HSC"
"507140736987725824","Sono uscito dalla scuola giusto in tempo per scampare dalla Gelmini e da #labuonascuola di Renzi. Nulla ho potuto contro la riforma Fornero","0","0","TW-BS"
"591343522676137985","Sono stato a Roma di recente. Numero di migranti visti in Vaticano: ehm... Zero https://t.co/Xmd7lCPcKU","1","0","HSC"
"835414408981528576","Sono rom, quindi da rinchiudere... a prescindere! https://t.co/S41jwyjv4S","1","0","HSC"
"667772901546967041","Sono riusciti a cambiare le nostre abitudini. Siamo al punto che se lasci la borsa su una panchina non la prende nessuno. [@maurizioneri79]","1","0","TW-SPINO"
"142903009704284161","Sono ricco, ma solo per il Governo Monti... Purtroppo","1","0","TW-SENTIPOLC"
"511831328485289985","Sono finite le vacanze e finalmente è ricominciata scuola. Adesso i ragazzi potranno iniziare a pensare a qualche sciopero. #labuonascuola","1","0","TW-BS"
"783397402929758208","Sono di recente stata a Colle Oppio ed era avvilente vedere immigrati di vario genere bivaccare lì e fare i loro... https://t.co/5zgQQkmr13","0","0","HSC"
"838772452046082050","Sono 60,6 milioni le persone residenti in Italia, stranieri in aumento #Istat https://t.co/yZis8r0A8H https://t.co/Kmijqg7ofz","0","0","HSC"
"516567266859974656","Sondaggio riforma scuola per aziendalizz. Furbescamente accento è su assunzioni ma riguarda riforma tutta #benicomuni http://t.co/Yh1OLuL57P","0","0","TW-BS"
"529939740355616768","Sondaggio La Buona Scuola http://t.co/9VkLUHVuHv #labuonascuola #merito #carriera #precari Partecipa al sondaggio online di @GildaInsegnanti","0","0","TW-BS"
"586118044247797760","Solo in Italia un imputato entra armato in tribunale, spara e uccide tre persone! Poi qualcuno ha il coraggio di lamentarsi degli immigrati","1","1","HSC"
"816740606462558208","Solo in Italia i campi nomadi sono aree protette e nessuna autorità ci mette piede. Sti zozzoni malefici lo sanno tutti delle armi e furti.","0","0","HSC"
"810951182692847616","Solidarietà alla Germania per l'attacco di #Berlino. Uniti contro il terrorismo. @GermaniaItalia","0","0","HSC"
"522103930738966528","Soffiata:la legge di stabilità nn va bene.Panico. @matteorenzi ci rassicuri.Nn infranga le speranze de #labuonascuola #idoneiconcorsone2012","0","0","TW-BS"
"855635234238410752","SocialTv Network ·  Volete sapere quanto pagheremo nel prossimo anno per la gestione dell'immigrazione da parte... https://t.co/RwY5UHN24Z","0","0","HSC"
"162504515327758336","Sobri e liberesti camerieri del pacato governo Monti, hanno anticipato il 7 aprile al 26 gennaio. Pietro Calogero commosso ringrazia. #notav","1","0","TW-SENTIPOLC"
"821398066355994624","Smettere di dare soldi per immigrati. Chi vuole li ospita gratis. Vediamo quanti buonisti ci sono??!! https://t.co/8IOmsATUge","1","1","HSC"
"503250341782372352","Sla, Obama rifiuta la sfida e si limita a una donazione. Che esibizionista. [@dan11meancactus]","1","0","TW-SPINO"
"814489067119411200","Siria, Assad: ""La guerra finirà quando elimineremo tutti i terroristi"" #Finanza #Forex https://t.co/uYLlXQToJG","0","0","HSC"
"515457405115977728","Simona Ventura: “Mai stata a letto con nessuno per lavorare in tv”. Allora è davvero grave. [CONTINUA su http://t.co/oDPUtx2DvV]","1","1","TW-SPINO"
"530730560088719361","Signorini: “Che differenza c'è tra il cono della Madia e il calippo della Pascale?“. Il primo è un gelato, l'altro un curriculum. [@gmbugs]","1","0","TW-SPINO"
"812590458039889920","Sicurezza, i writer di Milano decorano le barriere anticamion... #news #Milano https://t.co/hPV6b6wCbu","0","0","HSC"
"627515919942746112","Sicilia, inaugurato il tratto di strada voluto dal M5S. Se ci passi scalzo i piedi restano puliti. [@pirata_21]","1","0","TW-SPINO"
"504676014505877504","Sicilia, arriva barcone di migranti e a bordo c'è anche un gatto. Vengono a rubarci i nostri like. [@LughinoViscorto]","1","0","TW-SPINO"
"136506120268292096","Siate folli, ma soprattutto siate affamati. [cit. Mario Monti presenta la sua manovra]","1","0","TW-SENTIPOLC"
"845562500842184704","Siamo tutti stranieri di qualcun altro! https://t.co/cFYNSGRuKT","0","0","HSC"
"507261530736721920","Siamo lo stato che sta più seduto sui banchi #labuonascuola del mondo e siamo in #crisieconomica come tutto #ilmondo @SkyTG24 @matteorenzi","1","0","TW-BS"
"803673210092797952","SIAMO ALLA FRUTTA Sassari, ora gli immigrati hanno la loro Consulta comunale https://t.co/B8bZfplWC2 via @lanuovasardegna","1","1","HSC"
"529960275848757249","Siamo alla frutta #labuonascuola @zeropregi @ellepuntopi @poltronaggio @annatrieste @xho @vitelloni @IvanGrozny3 http://t.co/BNmr8HQ3BQ","1","1","TW-BS"
"525191501148864512","Siamo al convegno Pensare digitale a Bologna su codino e la buona scuola","0","0","TW-BS"
"839480330511867905","Siamo al 30% fisiologico ? Urge incrementare il rapporto con #migranti  arrapati! https://t.co/vrOuCTEgYK","1","0","HSC"
"525254975640072192","Si' alla buona scuola: al ruolo si accede per concorso pubblico!@matteorenzi @FusacchiA @SteGiannini @MiurSocial #idoneiconcorsone2012","0","0","TW-BS"
"134532465107804161","Si va verso un governo tecnico guidato da Mario Monti...........","0","0","TW-SENTIPOLC"
"787898361563275265","Si riapre lo scontro sull'islam «Luoghi di culto, no ai bandi» https://t.co/MbgvTW6pKp #Milano","0","0","HSC"
"192259207360286721","Si puo' non essere d'accordo con #Grillo ma e' un fatto che il popolo Italiano e' in difficolta' e la classe dirigente ha delle grosse","0","0","TW-SENTIPOLC"
"793398541553106944","si procurano le case popolari a poco prezzo x i loro cinesi rom moldavi albanesi clandestini africani asiatici suda… https://t.co/hbQdc4PuLT","0","0","HSC"
"816944127489245184","Si parla ultimamente di quanto ci costano i 180.000 migrante del 2016 e qualcuno stima in 1 miliardi di euro i... https://t.co/1MfcQbQD0l","0","0","HSC"
"511580139902091265","Si parla tanto di ""la buona scuola"",sono 15 gg che telef. CSA di CE per avere informaz. sulle assegnazioni provv. non mi risp. mai nessuno!","0","0","TW-BS"
"518753965551656963","Si parla di #labuonascuola e poi si leggono le cifre del costo sul #TFAordinario.. Buono non dovrebbe essere anche equo?","1","0","TW-BS"
"192709468025389056","Si è pronti a votare #Grillo per ignavia. Altrimenti ci si candiderebbe in prima persone per fare le cose, non farle declamare a un clown","0","0","TW-SENTIPOLC"
